video,split,scene,resolution,frame,x,y,w,h,blob_area,area_frac,coverage,label,gt_index
00_09_30_to_00_10_09,train,seaside,1920x1080,169,1891,439,29,26,215,0.000103684,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,169,1487,456,33,17,143,6.8962e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,169,1664,505,7,5,15,7.234e-06,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,169,1528,527,11,9,32,1.5432e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,169,1268,777,12,5,18,8.681e-06,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,170,1390,273,11,7,26,1.2539e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,170,1353,706,7,6,16,7.716e-06,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,172,1414,552,7,6,22,1.061e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,172,381,580,12,3,20,9.645e-06,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,173,665,511,12,8,35,1.6879e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,179,1360,1054,8,6,21,1.0127e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,180,639,1038,37,7,74,3.5687e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,196,1708,1026,36,9,92,4.4367e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,198,493,488,22,8,100,4.8225e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,209,929,954,9,3,20,9.645e-06,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,508,698,387,98,117,4095,0.001974826,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,511,466,406,97,136,4530,0.002184606,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,808,1699,689,60,9,205,9.8862e-05,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,812,1658,772,166,4,412,0.000198688,0.0,negative,-1
00_09_30_to_00_10_09,train,seaside,1920x1080,813,1233,770,163,6,559,0.000269579,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,38,269,1066,3,7,15,7.234e-06,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,552,1524,965,19,3,41,1.9772e-05,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,880,1637,963,17,4,37,1.7843e-05,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,896,1568,0,352,187,26806,0.012927276,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,901,1619,0,301,161,21066,0.010159144,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,904,1648,0,272,149,15581,0.007513985,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,912,1754,0,99,20,979,0.000472126,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,914,1789,0,99,18,719,0.00034674,0.0,negative,-1
00_10_09_to_00_10_40,train,seaside,1920x1080,917,352,370,13,12,75,3.6169e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,11,1284,1093,148,135,5788,0.00069782,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,11,1273,1512,43,24,238,2.8694e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,11,1288,1584,52,28,419,5.0516e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,12,3535,1449,47,40,538,6.4863e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,17,2190,1320,55,44,518,6.2452e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,18,1307,1213,27,40,215,2.5921e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,18,1855,1615,14,15,63,7.595e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,20,1359,1112,65,88,833,0.000100429,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,20,1263,1443,35,30,212,2.5559e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,20,236,1916,37,37,405,4.8828e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,21,1386,1292,22,18,94,1.1333e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,22,1236,1236,40,35,318,3.8339e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,29,2646,1300,14,14,64,7.716e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,51,1342,1077,48,65,639,7.704e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,54,1592,1892,7,30,66,7.957e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,55,2614,1287,16,17,78,9.404e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,71,3704,1182,78,88,880,0.000106096,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,71,3728,1188,58,46,513,6.1849e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,72,1729,1552,16,20,70,8.439e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,75,1564,1804,47,88,992,0.000119599,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,81,2668,1252,45,61,605,7.2941e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,97,1521,1602,15,9,62,7.475e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,100,1684,1441,58,69,803,9.6812e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,101,2174,1454,10,16,65,7.837e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,103,1217,1160,64,74,832,0.000100309,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,106,1695,1426,78,51,649,7.8246e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,108,1695,1438,77,36,662,7.9813e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,115,3479,1319,27,38,229,2.7609e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,116,2028,1891,19,23,166,2.0014e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,121,2116,1351,53,55,736,8.8735e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,122,1695,1426,92,68,1903,0.000229432,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,124,2117,1351,76,57,834,0.00010055,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,126,1689,1425,102,77,2030,0.000244743,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,127,1567,1814,38,68,697,8.4033e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,129,2116,1342,79,66,1065,0.0001284,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,133,3502,1392,19,18,91,1.0971e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,138,1285,1579,42,36,425,5.1239e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,140,1185,1183,15,11,60,7.234e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,146,1666,1426,159,93,3244,0.000391107,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,148,1550,1813,55,149,2257,0.000272111,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,149,3557,1301,31,27,251,3.0261e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,154,1743,1428,47,69,973,0.000117308,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,159,1552,1808,52,139,2523,0.000304181,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,160,2719,1236,37,27,206,2.4836e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,165,1239,1550,18,22,132,1.5914e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,171,1198,1468,27,26,142,1.712e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,172,2764,1282,47,58,710,8.56e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,175,3564,1283,17,14,75,9.042e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,175,1551,1827,53,156,3344,0.000403164,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,176,3607,1272,42,28,347,4.1835e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,176,1699,1427,50,74,878,0.000105855,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,181,3411,393,19,37,226,2.7247e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,183,1214,1327,31,30,216,2.6042e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,184,1680,1685,14,23,90,1.0851e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,188,3624,1192,83,71,1636,0.000197242,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,188,2735,1260,22,34,223,2.6886e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,188,1308,1333,40,31,313,3.7736e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,188,1620,1381,17,9,61,7.354e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,190,1577,1827,26,52,423,5.0998e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,191,3685,1271,29,25,152,1.8326e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,195,2677,1256,42,37,335,4.0389e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,195,1305,1314,76,52,1104,0.000133102,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,196,2103,1395,44,38,476,5.7388e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,197,1567,1826,13,20,89,1.073e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,199,1833,1490,23,36,264,3.1829e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,199,1568,1828,35,100,990,0.000119358,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,201,1769,1460,89,65,1025,0.000123577,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,202,3624,1181,216,133,6776,0.000816937,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,203,2615,1284,47,28,341,4.1112e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,203,3548,1289,41,48,526,6.3416e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,204,1753,1435,31,33,305,3.6772e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,206,1318,1327,73,90,1975,0.000238112,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,206,1223,1345,27,28,206,2.4836e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,206,1221,1537,53,34,387,4.6658e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,207,2107,1389,43,39,513,6.1849e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,209,1365,1253,42,31,371,4.4729e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,209,1405,1342,50,46,681,8.2104e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,209,1791,1459,41,62,434,5.2324e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,211,3684,1180,156,131,5590,0.000673949,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,211,3772,1254,30,33,288,3.4722e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,214,3626,1260,14,19,84,1.0127e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,215,3684,1180,156,132,5998,0.000723139,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,215,1412,1374,74,81,1721,0.000207489,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,215,1710,1436,34,37,416,5.0154e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,218,1336,1520,44,35,423,5.0998e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,222,1304,1365,24,13,110,1.3262e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,223,1425,1560,40,54,707,8.5238e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,224,1313,1295,79,120,2647,0.000319131,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,226,3692,1205,19,30,176,2.1219e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,226,3626,1222,43,32,403,4.8587e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,226,1554,1909,14,16,85,1.0248e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,228,1356,1377,33,31,303,3.6531e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,228,1287,1584,66,33,602,7.2579e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,228,1675,1670,39,44,314,3.7857e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,228,1548,1828,49,99,1545,0.00018627,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,230,1690,1426,97,68,1369,0.000165051,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,233,1425,1563,40,52,789,9.5124e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,234,1219,1152,22,36,209,2.5198e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,234,3636,1214,38,40,401,4.8346e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,235,3608,1274,41,30,197,2.3751e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,236,1365,1102,71,73,1112,0.000134066,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,237,1294,1233,34,47,542,6.5345e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,238,3728,1180,65,61,949,0.000114415,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,238,1694,1425,98,62,1224,0.000147569,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,241,1254,1355,62,73,707,8.5238e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,247,3742,1190,39,42,551,6.643e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,248,1559,1834,39,92,1205,0.000145279,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,249,1302,1406,19,16,83,1.0007e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,249,1559,1839,39,87,1168,0.000140818,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,250,1297,1366,16,18,108,1.3021e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,250,1749,1736,18,11,60,7.234e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,251,2135,1483,36,19,179,2.1581e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,252,3544,700,64,24,303,3.6531e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,252,1188,1303,20,14,84,1.0127e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,253,1426,1575,39,41,611,7.3664e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,254,3702,1190,31,34,253,3.0503e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,254,2267,1437,31,28,239,2.8815e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,256,2146,1332,30,37,337,4.063e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,257,2620,1329,15,22,128,1.5432e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,258,2118,1331,76,102,1807,0.000217858,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,258,1426,1552,58,65,773,9.3195e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,259,1358,1378,26,23,161,1.9411e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,259,1749,1429,41,41,380,4.5814e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,260,2220,1330,45,40,512,6.1728e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,261,1318,1303,17,18,97,1.1695e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,262,2220,1327,55,50,730,8.8011e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,262,2256,1342,63,88,1151,0.000138768,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,263,2994,1208,24,33,148,1.7843e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,263,2216,1334,82,94,1514,0.000182533,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,265,1188,1162,31,35,250,3.0141e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,265,2119,1331,76,70,1395,0.000168186,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,266,3399,395,23,46,356,4.2921e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,266,2612,1329,24,38,170,2.0496e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,267,2185,1315,53,37,314,3.7857e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,267,2111,1331,90,103,2062,0.000248601,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,268,1358,1112,26,16,140,1.6879e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,268,1258,1219,32,42,241,2.9056e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,268,1467,1255,22,19,134,1.6155e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,269,1460,1182,44,49,731,8.8132e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,269,2191,1314,72,80,1015,0.000122372,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,269,2255,1351,44,78,828,9.9826e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,269,2084,1457,43,42,509,6.1367e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,272,6,706,34,35,329,3.9665e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,273,2228,1402,29,32,233,2.8091e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,275,75,741,27,23,185,2.2304e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,275,3627,1224,45,37,551,6.643e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,275,2119,1331,138,133,2509,0.000302493,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,277,3633,1224,39,37,462,5.57e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,280,1516,1860,11,20,69,8.319e-06,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,281,3541,704,66,20,342,4.1233e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,281,2086,1488,23,20,144,1.7361e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,285,0,700,102,212,6847,0.000825497,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,285,3604,1374,19,16,93,1.1212e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,285,2084,1422,57,76,1052,0.000126833,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,286,107,858,29,27,229,2.7609e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,288,432,1889,21,17,165,1.9893e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,289,2293,1350,27,61,423,5.0998e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,290,209,1909,30,64,528,6.3657e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,292,2043,1644,31,16,152,1.8326e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,293,2993,1208,33,38,188,2.2666e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,293,2185,1314,101,72,2147,0.000258849,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,293,1519,1447,29,39,303,3.6531e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,293,282,1896,41,42,536,6.4622e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,294,3606,1249,28,56,402,4.8466e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,294,2085,1422,48,86,1120,0.000135031,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,295,25,1831,39,33,495,5.9679e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,296,2152,1337,17,18,136,1.6397e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,296,408,1975,45,58,668,8.0536e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,297,3724,1278,25,20,178,2.146e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,298,0,697,150,244,16671,0.00200991,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,298,2185,1314,106,61,1896,0.000228588,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,298,2571,1412,63,40,530,6.3899e-05,0.0,negative,-1
2019_09_02_C0002_2527_inspire,train,industrial,3840x2160,298,385,2013,26,21,179,2.1581e-05,0.0,negative,-1
